"FSL"|"No "|"Yes"|"Fine sandy loam"|"29203779"|"57202919"
"L"|"No "|"Yes"|"Loam"|"29203780"|"57202920"
"L"|"No "|"Yes"|"Loam"|"29203781"|"57202921"
"SL"|"No "|"Yes"|"Sandy loam"|"29203782"|"57202922"
"L"|"No "|"Yes"|"Loam"|"29203783"|"57202923"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29203784"|"57202924"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"29203785"|"57202925"
"L"|"No "|"Yes"|"Loam"|"29203786"|"57202926"
"L"|"No "|"Yes"|"Loam"|"29203787"|"57202927"
"SL"|"No "|"Yes"|"Sandy loam"|"29203788"|"57202928"
"L"|"No "|"Yes"|"Loam"|"29203789"|"57202929"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29203790"|"57202930"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29203791"|"57202931"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29203792"|"57202932"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29203793"|"57202933"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"29203794"|"57202934"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29203795"|"57202935"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29203796"|"57202936"
"L"|"No "|"Yes"|"Loam"|"29203797"|"57202937"
"L"|"No "|"Yes"|"Loam"|"29203798"|"57202938"
"L"|"No "|"Yes"|"Loam"|"29203799"|"57202939"
"SL"|"No "|"Yes"|"Sandy loam"|"29203800"|"57202940"
"L"|"No "|"Yes"|"Loam"|"29203801"|"57202941"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29203802"|"57202942"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29203803"|"57202943"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29203804"|"57202944"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29203805"|"57202945"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"29203806"|"57202946"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29203807"|"57202947"
"SICL"|"No "|"Yes"|"Silty clay loam"|"29203808"|"57202948"
"SL"|"No "|"Yes"|"Sandy loam"|"29203809"|"57202949"
"L"|"No "|"Yes"|"Loam"|"29203810"|"57202950"
"L"|"No "|"Yes"|"Loam"|"29203811"|"57202951"
"L"|"No "|"Yes"|"Loam"|"29203812"|"57202952"
"CBV-L"|"No "|"Yes"|"Very cobbly loam"|"29203813"|"57202953"
"GRV-CL"|"No "|"Yes"|"Very gravelly clay loam"|"29203814"|"57202954"
"CBX-CL"|"No "|"Yes"|"Extremely cobbly clay loam"|"29203815"|"57202955"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"29203816"|"57202956"
"GR-L"|"No "|"Yes"|"Gravelly loam"|"29203817"|"57202957"
"GRV-SL"|"No "|"No "|"Very gravelly sandy loam"|"29203818"|"57202958"
"GRV-SIL"|"No "|"Yes"|"Very gravelly silt loam"|"29203818"|"57202959"
"GRV-L"|"No "|"Yes"|"Very gravelly loam"|"29203819"|"57202960"
"GRX-SCL"|"No "|"Yes"|"Extremely gravelly sandy clay loam"|"29203820"|"57202961"
"GR-L"|"No "|"Yes"|"Gravelly loam"|"29203821"|"57202962"
"CBV-L"|"No "|"Yes"|"Very cobbly loam"|"29203822"|"57202963"
"CBV-L"|"No "|"Yes"|"Very cobbly loam"|"29203823"|"57202964"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"29203824"|"57202965"
"GR-L"|"No "|"Yes"|"Gravelly loam"|"29203825"|"57202966"
"CBV-FSL"|"No "|"Yes"|"Very cobbly fine sandy loam"|"29203826"|"57202967"
"CBX-FSL"|"No "|"No "|"Extremely cobbly fine sandy loam"|"29203826"|"57202968"
"CBV-FSL"|"No "|"Yes"|"Very cobbly fine sandy loam"|"29203827"|"57202969"
"CBX-FSL"|"No "|"No "|"Extremely cobbly fine sandy loam"|"29203827"|"57202970"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"29203828"|"57202971"
"CBV-FSL"|"No "|"Yes"|"Very cobbly fine sandy loam"|"29203829"|"57202972"
"CBX-FSL"|"No "|"No "|"Extremely cobbly fine sandy loam"|"29203829"|"57202973"
"GRX-CL"|"No "|"No "|"Extremely gravelly clay loam"|"29203830"|"57202974"
"GRV-SICL"|"No "|"Yes"|"Very gravelly silty clay loam"|"29203830"|"57202975"
"CBV-L"|"No "|"Yes"|"Very cobbly loam"|"29203831"|"57202976"
"GRV-SIL"|"No "|"Yes"|"Very gravelly silt loam"|"29203832"|"57202977"
"GRV-SIL"|"No "|"Yes"|"Very gravelly silt loam"|"29203833"|"57202978"
"GRX-CL"|"No "|"Yes"|"Extremely gravelly clay loam"|"29203834"|"57202979"
"GRV-SICL"|"No "|"No "|"Very gravelly silty clay loam"|"29203834"|"57202980"
"GRV-SIL"|"No "|"Yes"|"Very gravelly silt loam"|"29203835"|"57202981"
"GRX-SIL"|"No "|"No "|"Extremely gravelly silt loam"|"29203835"|"57202982"
"CBV-L"|"No "|"Yes"|"Very cobbly loam"|"29203836"|"57202983"
"CBX-SICL"|"No "|"Yes"|"Extremely cobbly silty clay loam"|"29203837"|"57202984"
"CBX-SIC"|"No "|"Yes"|"Extremely cobbly silty clay"|"29203838"|"57202985"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"29203839"|"57202986"
"CBV-L"|"No "|"Yes"|"Very cobbly loam"|"29203840"|"57202987"
"GRV-SIL"|"No "|"Yes"|"Very gravelly silt loam"|"29203841"|"57202988"
"GRV-SIL"|"No "|"Yes"|"Very gravelly silt loam"|"29203842"|"57202989"
"GRX-CL"|"No "|"Yes"|"Extremely gravelly clay loam"|"29203843"|"57202990"
"GRV-SICL"|"No "|"No "|"Very gravelly silty clay loam"|"29203843"|"57202991"
"GRV-SIL"|"No "|"Yes"|"Very gravelly silt loam"|"29203844"|"57202992"
"GRX-SIL"|"No "|"No "|"Extremely gravelly silt loam"|"29203844"|"57202993"
"GRX-CL"|"No "|"No "|"Extremely gravelly clay loam"|"29203845"|"57202994"
"GRV-SICL"|"No "|"Yes"|"Very gravelly silty clay loam"|"29203845"|"57202995"
"CBV-L"|"No "|"Yes"|"Very cobbly loam"|"29203846"|"57202996"
"CBV-CL"|"No "|"Yes"|"Very cobbly clay loam"|"29203847"|"57202997"
"CBV-C"|"No "|"No "|"Very cobbly clay"|"29203848"|"57202998"
"CBX-CL"|"No "|"Yes"|"Extremely cobbly clay loam"|"29203848"|"57202999"
"CBX-L"|"No "|"Yes"|"Extremely cobbly loam"|"29203849"|"57203000"
"STX-SL"|"No "|"No "|"Extremely stony sandy loam"|"29203849"|"57203001"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"29203850"|"57203002"
"L"|"No "|"Yes"|"Loam"|"29203851"|"57203003"
"GR-CL"|"No "|"Yes"|"Gravelly clay loam"|"29203852"|"57203004"
"GR-C"|"No "|"Yes"|"Gravelly clay"|"29203853"|"57203005"
"GRV-C"|"No "|"Yes"|"Very gravelly clay"|"29203854"|"57203006"
"GRV-CL"|"No "|"Yes"|"Very gravelly clay loam"|"29203855"|"57203007"
"GRX-CL"|"No "|"No "|"Extremely gravelly clay loam"|"29203855"|"57203008"
"GRV-L"|"No "|"Yes"|"Very gravelly loam"|"29203856"|"57203009"
"CBV-L"|"No "|"Yes"|"Very cobbly loam"|"29203857"|"57203010"
"CBV-L"|"No "|"Yes"|"Very cobbly loam"|"29203858"|"57203011"
"GRV-L"|"No "|"Yes"|"Very gravelly loam"|"29203859"|"57203012"
"CBX-SIL"|"No "|"No "|"Extremely cobbly silt loam"|"29203859"|"57203013"
"CBX-FSL"|"No "|"No "|"Extremely cobbly fine sandy loam"|"29203860"|"57203014"
"GRX-LS"|"No "|"Yes"|"Extremely gravelly loamy sand"|"29203860"|"57203015"
"GR-L"|"No "|"Yes"|"Gravelly loam"|"29203861"|"57203016"
"GR-L"|"No "|"Yes"|"Gravelly loam"|"29203862"|"57203017"
"GR-SICL"|"No "|"Yes"|"Gravelly silty clay loam"|"29203863"|"57203018"
"GR-SIC"|"No "|"Yes"|"Gravelly silty clay"|"29203864"|"57203019"
"GR-SICL"|"No "|"Yes"|"Gravelly silty clay loam"|"29203865"|"57203020"
"GR-SIL"|"No "|"No "|"Gravelly silt loam"|"29203866"|"57203021"
"GRV-SIL"|"No "|"Yes"|"Very gravelly silt loam"|"29203866"|"57203022"
"L"|"No "|"Yes"|"Loam"|"29203867"|"57203023"
"GR-CL"|"No "|"Yes"|"Gravelly clay loam"|"29203868"|"57203024"
"GR-C"|"No "|"Yes"|"Gravelly clay"|"29203869"|"57203025"
"GRV-C"|"No "|"Yes"|"Very gravelly clay"|"29203870"|"57203026"
"GRV-CL"|"No "|"Yes"|"Very gravelly clay loam"|"29203871"|"57203027"
"GRX-CL"|"No "|"No "|"Extremely gravelly clay loam"|"29203871"|"57203028"
"CBV-L"|"No "|"Yes"|"Very cobbly loam"|"29203872"|"57203029"
"CBX-SICL"|"No "|"Yes"|"Extremely cobbly silty clay loam"|"29203873"|"57203030"
"CBX-SIC"|"No "|"Yes"|"Extremely cobbly silty clay"|"29203874"|"57203031"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"29203875"|"57203032"
"CB-L"|"No "|"Yes"|"Cobbly loam"|"29203876"|"57203033"
"GR-CL"|"No "|"Yes"|"Gravelly clay loam"|"29203877"|"57203034"
"GR-C"|"No "|"Yes"|"Gravelly clay"|"29203878"|"57203035"
"GRV-C"|"No "|"Yes"|"Very gravelly clay"|"29203879"|"57203036"
"GRV-CL"|"No "|"Yes"|"Very gravelly clay loam"|"29203880"|"57203037"
"GRX-CL"|"No "|"No "|"Extremely gravelly clay loam"|"29203880"|"57203038"
"L"|"No "|"Yes"|"Loam"|"29203881"|"57203039"
"GR-CL"|"No "|"Yes"|"Gravelly clay loam"|"29203882"|"57203040"
"GR-C"|"No "|"Yes"|"Gravelly clay"|"29203883"|"57203041"
"GRV-C"|"No "|"Yes"|"Very gravelly clay"|"29203884"|"57203042"
"GRV-CL"|"No "|"Yes"|"Very gravelly clay loam"|"29203885"|"57203043"
"GRX-CL"|"No "|"No "|"Extremely gravelly clay loam"|"29203885"|"57203044"
"CBV-L"|"No "|"No "|"Very cobbly loam"|"29203886"|"57203045"
"CBX-SICL"|"No "|"No "|"Extremely cobbly silty clay loam"|"29203887"|"57203046"
"CBX-SIC"|"No "|"No "|"Extremely cobbly silty clay"|"29203888"|"57203047"
"UWB"|"No "|"No "|"Unweathered bedrock"|"29203889"|"57203048"
"ST-L"|"No "|"Yes"|"Stony loam"|"29203890"|"57203049"
"CL"|"No "|"Yes"|"Clay loam"|"29203891"|"57203050"
"CB-C"|"No "|"Yes"|"Cobbly clay"|"29203892"|"57203051"
"CBV-C"|"No "|"Yes"|"Very cobbly clay"|"29203893"|"57203052"
"CBV-SCL"|"No "|"No "|"Very cobbly sandy clay loam"|"29203894"|"57203053"
"CBV-CL"|"No "|"Yes"|"Very cobbly clay loam"|"29203894"|"57203054"
"CBV-SCL"|"No "|"Yes"|"Very cobbly sandy clay loam"|"29203895"|"57203055"
"CBV-CL"|"No "|"No "|"Very cobbly clay loam"|"29203895"|"57203056"
"CBV-SCL"|"No "|"No "|"Very cobbly sandy clay loam"|"29203896"|"57203057"
"CBV-CL"|"No "|"Yes"|"Very cobbly clay loam"|"29203896"|"57203058"
"L"|"No "|"Yes"|"Loam"|"29203897"|"57203059"
"CL"|"No "|"Yes"|"Clay loam"|"29203898"|"57203060"
"CB-C"|"No "|"Yes"|"Cobbly clay"|"29203899"|"57203061"
"CBV-C"|"No "|"Yes"|"Very cobbly clay"|"29203900"|"57203062"
"CBV-SCL"|"No "|"Yes"|"Very cobbly sandy clay loam"|"29203901"|"57203063"
"CBV-CL"|"No "|"No "|"Very cobbly clay loam"|"29203901"|"57203064"
"CB-L"|"No "|"Yes"|"Cobbly loam"|"29203902"|"57203065"
"GR-CL"|"No "|"Yes"|"Gravelly clay loam"|"29203903"|"57203066"
"GR-C"|"No "|"Yes"|"Gravelly clay"|"29203904"|"57203067"
"GRV-C"|"No "|"Yes"|"Very gravelly clay"|"29203905"|"57203068"
"GRV-CL"|"No "|"Yes"|"Very gravelly clay loam"|"29203906"|"57203069"
"GRX-CL"|"No "|"No "|"Extremely gravelly clay loam"|"29203906"|"57203070"
"L"|"No "|"Yes"|"Loam"|"29203907"|"57203071"
"CL"|"No "|"Yes"|"Clay loam"|"29203908"|"57203072"
"CB-C"|"No "|"Yes"|"Cobbly clay"|"29203909"|"57203073"
"CBV-C"|"No "|"Yes"|"Very cobbly clay"|"29203910"|"57203074"
"CBV-SCL"|"No "|"No "|"Very cobbly sandy clay loam"|"29203911"|"57203075"
"CBV-CL"|"No "|"Yes"|"Very cobbly clay loam"|"29203911"|"57203076"
"CBV-SCL"|"No "|"Yes"|"Very cobbly sandy clay loam"|"29203912"|"57203077"
"CBV-CL"|"No "|"No "|"Very cobbly clay loam"|"29203912"|"57203078"
"ST-L"|"No "|"Yes"|"Stony loam"|"29203913"|"57203079"
"CL"|"No "|"Yes"|"Clay loam"|"29203914"|"57203080"
"CB-C"|"No "|"Yes"|"Cobbly clay"|"29203915"|"57203081"
"CBV-C"|"No "|"Yes"|"Very cobbly clay"|"29203916"|"57203082"
"CBV-SCL"|"No "|"Yes"|"Very cobbly sandy clay loam"|"29203917"|"57203083"
"CBV-CL"|"No "|"No "|"Very cobbly clay loam"|"29203917"|"57203084"
"CBV-SCL"|"No "|"No "|"Very cobbly sandy clay loam"|"29203918"|"57203085"
"CBV-CL"|"No "|"Yes"|"Very cobbly clay loam"|"29203918"|"57203086"
"STX-L"|"No "|"Yes"|"Extremely stony loam"|"29203919"|"57203087"
"CBV-CL"|"No "|"Yes"|"Very cobbly clay loam"|"29203920"|"57203088"
"CBV-C"|"No "|"No "|"Very cobbly clay"|"29203921"|"57203089"
"CBX-CL"|"No "|"Yes"|"Extremely cobbly clay loam"|"29203921"|"57203090"
"CBX-L"|"No "|"Yes"|"Extremely cobbly loam"|"29203922"|"57203091"
"STX-SL"|"No "|"No "|"Extremely stony sandy loam"|"29203922"|"57203092"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"29203923"|"57203093"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"29203924"|"57203094"
"STX-L"|"No "|"Yes"|"Extremely stony loam"|"29203925"|"57203095"
"CBV-CL"|"No "|"Yes"|"Very cobbly clay loam"|"29203926"|"57203096"
"CBV-C"|"No "|"No "|"Very cobbly clay"|"29203927"|"57203097"
"CBX-CL"|"No "|"Yes"|"Extremely cobbly clay loam"|"29203927"|"57203098"
"CBX-L"|"No "|"No "|"Extremely cobbly loam"|"29203928"|"57203099"
"STX-SL"|"No "|"Yes"|"Extremely stony sandy loam"|"29203928"|"57203100"
"CBV-SCL"|"No "|"Yes"|"Very cobbly sandy clay loam"|"29203929"|"57203101"
"CBV-SCL"|"No "|"Yes"|"Very cobbly sandy clay loam"|"29203930"|"57203102"
"CBV-SCL"|"No "|"Yes"|"Very cobbly sandy clay loam"|"29203931"|"57203103"
"WB"|"No "|"Yes"|"Weathered bedrock"|"29203932"|"57203104"
"STX-L"|"No "|"Yes"|"Extremely stony loam"|"29203933"|"57203105"
"CBV-CL"|"No "|"Yes"|"Very cobbly clay loam"|"29203934"|"57203106"
"CBV-C"|"No "|"No "|"Very cobbly clay"|"29203935"|"57203107"
"CBX-CL"|"No "|"Yes"|"Extremely cobbly clay loam"|"29203935"|"57203108"
"CBX-L"|"No "|"No "|"Extremely cobbly loam"|"29203936"|"57203109"
"STX-SL"|"No "|"Yes"|"Extremely stony sandy loam"|"29203936"|"57203110"
